Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
4e-06,Risingsun_279620,Tick,0,0,0,0,,,0,0,0,OK
4e-06,VTFL_1,Tick,0,0,0,0,,,0,0,0,OK
4e-06,jgia_53550,Tick,0,0,0,0,,,0,0,0,OK
4e-06,TradeGPT_42,Tick,0,0,0,0,,,0,0,0,OK
4e-06,Galactus_22625,Tick,0,0,0,0,,,0,0,0,OK
4e-06,ExchangeStreet_1,Tick,0,0,0,0,,,0,0,0,OK
4e-06,ArtifactsUnion_11234,Tick,0,0,0,0,,,0,0,0,OK
4e-06,TransitoryDeflation_123412,Tick,0,0,0,0,,,0,0,0,OK
0.272992,Risingsun_279620,Tick,0,0,0,0,,,0,0,0,OK
0.272992,VTFL_1,Tick,0,0,0,0,,,0,0,0,OK
0.272992,jgia_53550,Tick,0,0,0,0,,,0,0,0,OK
0.272992,TradeGPT_42,Tick,0,0,0,0,,,0,0,0,OK
0.272992,Galactus_22625,Tick,0,0,0,0,,,0,0,0,OK
0.272992,ExchangeStreet_1,Tick,0,0,0,0,,,0,0,0,OK
0.272992,ArtifactsUnion_11234,Tick,0,0,0,0,,,0,0,0,OK
0.272992,TransitoryDeflation_123412,Tick,0,0,0,0,,,0,0,0,OK
0.483638,Risingsun_279620,Tick,0,0,0,0,,,0,0,0,OK
0.483638,VTFL_1,Tick,0,0,0,0,,,0,0,0,OK
0.483638,jgia_53550,Tick,0,0,0,0,,,0,0,0,OK
0.483638,TradeGPT_42,Tick,0,0,0,0,,,0,0,0,OK
0.483638,Galactus_22625,Tick,0,0,0,0,,,0,0,0,OK
0.483638,ExchangeStreet_1,Tick,0,0,0,0,,,0,0,0,OK
0.483638,ArtifactsUnion_11234,Tick,0,0,0,0,,,0,0,0,OK
0.483638,TransitoryDeflation_123412,Tick,0,0,0,0,,,0,0,0,OK
0.763735,Risingsun_279620,Tick,0,0,0,0,,,0,0,0,OK
0.763735,VTFL_1,Tick,0,0,0,0,,,0,0,0,OK
0.763735,jgia_53550,Tick,0,0,0,0,,,0,0,0,OK
0.763735,TradeGPT_42,Tick,0,0,0,0,,,0,0,0,OK
0.763735,Galactus_22625,Tick,0,0,0,0,,,0,0,0,OK
0.763735,ExchangeStreet_1,Tick,0,0,0,0,,,0,0,0,OK
0.763735,ArtifactsUnion_11234,Tick,0,0,0,0,,,0,0,0,OK
0.763735,TransitoryDeflation_123412,Tick,0,0,0,0,,,0,0,0,OK
0.996243,Risingsun_279620,Tick,0,0,0,0,,140400,0,0,0,OK
0.996243,VTFL_1,Tick,0,0,0,0,,140400,0,0,0,OK
0.996243,jgia_53550,Tick,0,0,0,0,,140400,0,0,0,OK
0.996243,TradeGPT_42,Tick,0,0,0,0,,140400,0,0,0,OK
0.996243,Galactus_22625,Tick,0,0,0,0,,140400,0,0,0,OK
0.996243,ExchangeStreet_1,Tick,0,0,0,0,,140400,0,0,0,OK
0.996243,ArtifactsUnion_11234,Tick,0,0,0,0,,140400,0,0,0,OK
0.996243,TransitoryDeflation_123412,Tick,0,0,0,0,,140400,0,0,0,OK
1.277194,Risingsun_279620,Tick,0,0,0,0,,140400,0,0,0,OK
1.277194,VTFL_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.277194,jgia_53550,Tick,0,0,0,0,,140400,0,0,0,OK
1.277194,TradeGPT_42,Tick,0,0,0,0,,140400,0,0,0,OK
1.277194,Galactus_22625,Tick,0,0,0,0,,140400,0,0,0,OK
1.277194,ExchangeStreet_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.277194,ArtifactsUnion_11234,Tick,0,0,0,0,,140400,0,0,0,OK
1.277194,TransitoryDeflation_123412,Tick,0,0,0,0,,140400,0,0,0,OK
1.538342,Risingsun_279620,Tick,0,0,0,0,,140400,0,0,0,OK
1.538342,VTFL_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.538342,jgia_53550,Tick,0,0,0,0,,140400,0,0,0,OK
1.538342,TradeGPT_42,Tick,0,0,0,0,,140400,0,0,0,OK
1.538342,Galactus_22625,Tick,0,0,0,0,,140400,0,0,0,OK
1.538342,ExchangeStreet_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.538342,ArtifactsUnion_11234,Tick,0,0,0,0,,140400,0,0,0,OK
1.538342,TransitoryDeflation_123412,Tick,0,0,0,0,,140400,0,0,0,OK
1.781136,Risingsun_279620,Tick,0,0,0,0,,140400,0,0,0,OK
1.781136,VTFL_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.781136,jgia_53550,Tick,0,0,0,0,,140400,0,0,0,OK
1.781136,TradeGPT_42,Tick,0,0,0,0,,140400,0,0,0,OK
1.781136,Galactus_22625,Tick,0,0,0,0,,140400,0,0,0,OK
1.781136,ExchangeStreet_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.781136,ArtifactsUnion_11234,Tick,0,0,0,0,,140400,0,0,0,OK
1.781136,TransitoryDeflation_123412,Tick,0,0,0,0,,140400,0,0,0,OK
1.970355,Risingsun_279620,Tick,0,1,-1,0,140600,140400,-14,140614,14,OK
1.970355,VTFL_1,Tick,0,24,-24,24,140600,140400,-337,2737,-2063,OK
1.970355,jgia_53550,Tick,0,0,0,0,140600,140400,0,0,0,OK
1.970355,TradeGPT_42,Tick,0,0,0,0,140600,140400,0,0,0,OK
1.970355,Galactus_22625,Tick,0,0,0,0,140600,140400,0,0,0,OK
1.970355,ExchangeStreet_1,Tick,0,0,0,0,140600,140400,0,0,0,OK
1.970355,ArtifactsUnion_11234,Tick,0,0,0,0,140600,140400,0,0,0,OK
1.970355,TransitoryDeflation_123412,Tick,0,100,-100,0,140600,140400,-1405,14056405,-3595,OK
2.297943,Risingsun_279620,Tick,0,1,-1,0,140600,140400,-14,140614,14,OK
2.297943,VTFL_1,Tick,0,24,-24,24,140600,140400,-337,2737,-2063,OK
2.297943,jgia_53550,Tick,0,0,0,0,140600,140400,0,0,0,OK
