Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
3e-06,TransitoryDeflation_123412,Tick,0,0,0,0,,,0,0,0,OK
3e-06,JVsMedallionToTheMoonFund_16,Tick,0,0,0,0,,,0,0,0,OK
3e-06,VTFL_1,Tick,0,0,0,0,,,0,0,0,OK
3e-06,MakeTheMove_714914,Tick,0,0,0,0,,,0,0,0,OK
3e-06,Galactus_22625,Tick,0,0,0,0,,,0,0,0,OK
3e-06,NeuroTradez_2161,Tick,0,0,0,0,,,0,0,0,OK
3e-06,Leoni_11235,Tick,0,0,0,0,,,0,0,0,OK
3e-06,Risingsun_279620,Tick,0,0,0,0,,,0,0,0,OK
0.263325,TransitoryDeflation_123412,Tick,0,0,0,0,,,0,0,0,OK
0.263325,JVsMedallionToTheMoonFund_16,Tick,0,0,0,0,,,0,0,0,OK
0.263325,VTFL_1,Tick,0,0,0,0,,,0,0,0,OK
0.263325,MakeTheMove_714914,Tick,0,0,0,0,,,0,0,0,OK
0.263325,Galactus_22625,Tick,0,0,0,0,,,0,0,0,OK
0.263325,NeuroTradez_2161,Tick,0,0,0,0,,,0,0,0,OK
0.263325,Leoni_11235,Tick,0,0,0,0,,,0,0,0,OK
0.263325,Risingsun_279620,Tick,0,0,0,0,,,0,0,0,OK
0.450497,TransitoryDeflation_123412,Tick,0,0,0,0,,,0,0,0,OK
0.450497,JVsMedallionToTheMoonFund_16,Tick,0,0,0,0,,,0,0,0,OK
0.450497,VTFL_1,Tick,0,0,0,0,,,0,0,0,OK
0.450497,MakeTheMove_714914,Tick,0,0,0,0,,,0,0,0,OK
0.450497,Galactus_22625,Tick,0,0,0,0,,,0,0,0,OK
0.450497,NeuroTradez_2161,Tick,0,0,0,0,,,0,0,0,OK
0.450497,Leoni_11235,Tick,0,0,0,0,,,0,0,0,OK
0.450497,Risingsun_279620,Tick,0,0,0,0,,,0,0,0,OK
0.798796,TransitoryDeflation_123412,Tick,0,0,0,0,,,0,0,0,OK
0.798796,JVsMedallionToTheMoonFund_16,Tick,0,0,0,0,,,0,0,0,OK
0.798796,VTFL_1,Tick,0,0,0,0,,,0,0,0,OK
0.798796,MakeTheMove_714914,Tick,0,0,0,0,,,0,0,0,OK
0.798796,Galactus_22625,Tick,0,0,0,0,,,0,0,0,OK
0.798796,NeuroTradez_2161,Tick,0,0,0,0,,,0,0,0,OK
0.798796,Leoni_11235,Tick,0,0,0,0,,,0,0,0,OK
0.798796,Risingsun_279620,Tick,0,0,0,0,,,0,0,0,OK
1.033643,TransitoryDeflation_123412,Tick,0,0,0,0,,140400,0,0,0,OK
1.033643,JVsMedallionToTheMoonFund_16,Tick,0,0,0,0,,140400,0,0,0,OK
1.033643,VTFL_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.033643,MakeTheMove_714914,Tick,0,0,0,0,,140400,0,0,0,OK
1.033643,Galactus_22625,Tick,0,0,0,0,,140400,0,0,0,OK
1.033643,NeuroTradez_2161,Tick,0,0,0,0,,140400,0,0,0,OK
1.033643,Leoni_11235,Tick,0,0,0,0,,140400,0,0,0,OK
1.033643,Risingsun_279620,Tick,0,0,0,0,,140400,0,0,0,OK
1.208544,TransitoryDeflation_123412,Tick,0,0,0,0,,140400,0,0,0,OK
1.208544,JVsMedallionToTheMoonFund_16,Tick,0,0,0,0,,140400,0,0,0,OK
1.208544,VTFL_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.208544,MakeTheMove_714914,Tick,0,0,0,0,,140400,0,0,0,OK
1.208544,Galactus_22625,Tick,0,0,0,0,,140400,0,0,0,OK
1.208544,NeuroTradez_2161,Tick,0,0,0,0,,140400,0,0,0,OK
1.208544,Leoni_11235,Tick,0,0,0,0,,140400,0,0,0,OK
1.208544,Risingsun_279620,Tick,0,0,0,0,,140400,0,0,0,OK
1.511601,TransitoryDeflation_123412,Tick,0,0,0,0,,140400,0,0,0,OK
1.511601,JVsMedallionToTheMoonFund_16,Tick,0,0,0,0,,140400,0,0,0,OK
1.511601,VTFL_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.511601,MakeTheMove_714914,Tick,0,0,0,0,,140400,0,0,0,OK
1.511601,Galactus_22625,Tick,0,0,0,0,,140400,0,0,0,OK
1.511601,NeuroTradez_2161,Tick,0,0,0,0,,140400,0,0,0,OK
1.511601,Leoni_11235,Tick,0,0,0,0,,140400,0,0,0,OK
1.511601,Risingsun_279620,Tick,0,0,0,0,,140400,0,0,0,OK
1.700532,TransitoryDeflation_123412,Tick,0,0,0,0,,140400,0,0,0,OK
